order_id,date,customer,product,quantity,price,region,revenue
5793,10/7/2025,Customer_2526,Shampoo,5,44.55,Northeast,222.75
5794,4/20/2025,Customer_2528,Face Cleanser,3,13.67,South,41.01
5795,11/30/2025,Customer_2336,Soap - Lavender,1,25.04,Midwest,25.04
5796,12/23/2025,Customer_698,Soap - Lavender,1,25.04,Northeast,25.04
5797,5/26/2025,Customer_2046,Soap - Lavender,3,22.92,Unknown,68.76
5798,8/4/2025,Customer_1702,Body Oil,2,40.73,South,81.46
5799,6/11/2025,Customer_2743,Conditioner,1,41.41,Northeast,41.41
5800,5/8/2025,Customer_540,Soap - Citrus,3,15.91,Midwest,47.730000000000004
5801,11/10/2025,Customer_330,Shampoo,3,19.33,West,57.989999999999995
5802,11/28/2025,Customer_470,Soap - Mint,3,39.08,South,117.24
5803,5/30/2025,Customer_2897,Conditioner,6,24.63,Northeast,147.78
5804,2/5/2025,Customer_534,Conditioner,4,16.52,South,66.08
5805,6/22/2025,Customer_1963,Conditioner,2,43.49,West,86.98
5806,1/22/2025,Customer_467,Face Cleanser,3,13.68,Midwest,41.04
5807,7/25/2025,Customer_2468,Soap - Mint,2,29.41,Northeast,58.82
5808,5/7/2025,Customer_762,Lotion,2,22.12,West,44.24
5809,12/2/2025,Customer_1006,Soap - Citrus,3,23.05,South,69.15
5810,12/22/2025,Customer_891,Soap - Mint,2,9.24,West,18.48
5811,8/5/2025,Customer_2356,Soap - Citrus,4,15.29,West,61.16
5812,4/6/2025,Customer_1956,Shampoo,2,11.68,West,23.36
5813,6/13/2025,Customer_2972,Shampoo,2,34.98,South,69.96
5814,5/28/2025,Customer_2382,Shampoo,3,32.91,Northeast,98.72999999999999
5815,1/18/2025,Customer_954,Bath Bomb,5,36.76,West,183.79999999999998
5816,10/21/2025,Customer_1444,Soap - Citrus,2,32.97,Midwest,65.94
5817,7/14/2025,Customer_1673,Scrub,3,10.15,South,30.450000000000003
5818,5/31/2025,Customer_2837,Bath Bomb,3,44.14,Midwest,132.42000000000002
5819,12/31/2025,Customer_832,Bath Bomb,3,12.54,Northeast,37.62
5820,5/3/2025,Customer_844,Face Cleanser,5,19.02,South,95.1
5821,7/6/2025,Customer_2298,Soap - Citrus,5,33.28,West,166.4
5822,5/29/2025,Customer_1320,Soap - Citrus,3,10.62,South,31.86
5823,4/14/2025,Customer_184,Bath Bomb,1,11.82,Midwest,11.82
5824,8/31/2025,Customer_1284,Soap - Mint,3,40.06,West,120.18
5825,8/19/2025,Customer_2847,Soap - Mint,3,18.28,Midwest,54.84
5826,7/25/2025,Customer_1691,Lotion,3,31.62,Midwest,94.86
5827,7/17/2025,Customer_2234,Face Cleanser,2,39.35,Northeast,78.7
5828,12/3/2025,Customer_1433,Bath Bomb,1,43.93,Midwest,43.93
5829,3/28/2025,Customer_2886,Shampoo,2,13.41,South,26.82
5830,5/22/2025,Customer_1797,Scrub,3,9.92,Northeast,29.759999999999998
5831,11/13/2025,Customer_627,Soap - Citrus,4,25.04,Northeast,100.16
5832,7/18/2025,Customer_2907,Lotion,3,12.53,West,37.589999999999996
5833,2/15/2025,Customer_2056,Face Cleanser,1,28.21,Northeast,28.21
5834,10/15/2025,Customer_783,Soap - Citrus,2,26.31,South,52.62
5835,1/15/2025,Customer_1508,Soap - Mint,4,27.4,Midwest,109.6
5836,2/13/2025,Customer_1785,Bath Bomb,2,30.99,Northeast,61.98
5837,6/18/2025,Customer_775,Shampoo,4,25.04,Northeast,100.16
5838,11/6/2025,Customer_1760,Soap - Mint,1,15.87,South,15.87
5839,2/13/2025,Customer_1864,Face Cleanser,4,27.21,South,108.84
5840,4/8/2025,Customer_1007,Shampoo,2,18.47,West,36.94
5841,9/18/2025,Customer_677,Bath Bomb,4,17.75,West,71.0
5842,4/19/2025,Customer_1831,Lotion,4,5.82,West,23.28
5843,10/10/2025,Customer_211,Lotion,3,28.98,Midwest,86.94
5844,12/9/2025,Customer_1337,Bath Bomb,2,43.9,Midwest,87.8
5845,4/14/2025,Customer_1628,Scrub,2,35.45,West,70.9
5846,9/13/2025,Customer_1361,Soap - Lavender,3,14.71,Midwest,44.13
5847,7/25/2025,Customer_490,Soap - Lavender,3,33.64,South,100.92
5848,12/1/2025,Customer_1427,Body Oil,5,16.89,Northeast,84.45
5849,2/12/2025,Customer_2687,Shampoo,2,35.15,Northeast,70.3
5850,12/19/2025,Customer_191,Shampoo,1,39.2,South,39.2
5851,9/2/2025,Customer_2719,Bath Bomb,4,18.37,Midwest,73.48
5852,10/14/2025,Customer_843,Soap - Citrus,2,5.09,West,10.18
5853,12/21/2025,Customer_335,Soap - Citrus,7,17.2,Northeast,120.39999999999999
5854,9/30/2025,Customer_1643,Lotion,2,13.23,West,26.46
5855,3/24/2025,Customer_1111,Lotion,3,29.74,Northeast,89.22
5856,4/20/2025,Customer_579,Shampoo,7,16.6,South,116.20000000000002
5857,7/9/2025,Customer_62,Shampoo,5,6.44,Midwest,32.2
5858,10/15/2025,Customer_387,Face Cleanser,2,26.25,Northeast,52.5
5859,9/8/2025,Customer_1170,Soap - Citrus,2,39.99,Midwest,79.98
5860,7/31/2025,Customer_2201,Bath Bomb,2,23.05,South,46.1
5861,10/18/2025,Customer_619,Shampoo,1,20.05,South,20.05
5862,5/13/2025,Customer_1684,Face Cleanser,2,12.14,Midwest,24.28
5863,7/20/2025,Customer_2746,Soap - Lavender,2,20.5,Northeast,41.0
5864,10/12/2025,Customer_1878,Scrub,8,18.24,Northeast,145.92
5865,11/22/2025,Customer_2226,Lotion,1,44.8,Northeast,44.8
5866,4/5/2025,Customer_2895,Soap - Mint,3,6.22,West,18.66
5867,10/5/2025,Customer_487,Shampoo,5,14.55,Unknown,72.75
5868,11/21/2025,Customer_1278,Scrub,3,7.75,Midwest,23.25
5869,8/7/2025,Customer_2548,Soap - Citrus,4,39.3,Midwest,157.2
5870,3/30/2025,Customer_541,Bath Bomb,1,21.69,Northeast,21.69
5871,3/13/2025,Customer_1536,Bath Bomb,1,36.85,South,36.85
5872,9/4/2025,Customer_2061,Bath Bomb,5,32.69,Unknown,163.45
5873,5/9/2025,Customer_151,Lotion,3,42.12,Unknown,126.35999999999999
5874,7/31/2025,Customer_1074,Body Oil,3,5.95,Northeast,17.85
5875,12/9/2025,Customer_1239,Soap - Lavender,1,13.29,Midwest,13.29
5876,4/6/2025,Customer_991,Soap - Lavender,3,33.08,Northeast,99.24
5877,3/16/2025,Customer_2692,Soap - Lavender,5,28.41,South,142.05
5878,2/23/2025,Customer_372,Bath Bomb,2,32.79,South,65.58
5879,12/10/2025,Customer_1137,Conditioner,6,28.02,West,168.12
5880,2/23/2025,Customer_2300,Soap - Citrus,4,28.24,West,112.96
5881,8/6/2025,Customer_2101,Shampoo,4,42.3,West,169.2
5882,1/16/2025,Customer_1154,Shampoo,2,41.85,West,83.7
5883,4/9/2025,Customer_193,Unknown,5,6.52,South,32.599999999999994
5884,1/20/2025,Customer_2639,Shampoo,2,21.55,West,43.1
5885,2/15/2025,Customer_1081,Shampoo,8,25.42,Northeast,203.36
5886,7/12/2025,Customer_2145,Bath Bomb,4,25.04,Northeast,100.16
5887,2/27/2025,Customer_198,Body Oil,2,6.98,South,13.96
5888,4/21/2025,Customer_2195,Shampoo,2,23.89,South,47.78
5889,5/9/2025,Customer_1599,Scrub,3,44.03,South,132.09
5890,12/3/2025,Customer_1601,Bath Bomb,1,7.89,South,7.89
5891,7/13/2025,Customer_2771,Unknown,2,37.67,Midwest,75.34
5892,12/6/2025,Customer_684,Bath Bomb,2,12.83,Northeast,25.66
5893,11/22/2025,Customer_333,Soap - Lavender,1,28.07,Midwest,28.07
5894,1/8/2025,Customer_1244,Face Cleanser,3,20.48,South,61.44
5895,1/29/2025,Customer_1422,Body Oil,2,18.96,South,37.92
5896,4/22/2025,Customer_1366,Soap - Citrus,3,39.82,Unknown,119.46000000000001
5897,6/10/2025,Customer_1822,Bath Bomb,2,43.94,Midwest,87.88
5898,5/11/2025,Customer_2560,Soap - Lavender,2,20.47,Midwest,40.94
5899,7/7/2025,Customer_2220,Bath Bomb,2,30.62,Midwest,61.24
5900,6/12/2025,Customer_1492,Soap - Citrus,3,27.26,West,81.78
5901,7/16/2025,Customer_1772,Soap - Lavender,3,8.08,South,24.240000000000002
5902,12/30/2025,Customer_2011,Lotion,3,6.65,Northeast,19.950000000000003
5903,7/23/2025,Customer_2612,Scrub,2,35.94,Northeast,71.88
5904,7/31/2025,Customer_2560,Soap - Citrus,2,20.78,Midwest,41.56
5905,4/19/2025,Customer_1213,Face Cleanser,3,17.3,West,51.900000000000006
5906,10/3/2025,Customer_1144,Soap - Mint,1,25.04,West,25.04
5907,3/14/2025,Customer_105,Bath Bomb,3,8.41,Midwest,25.23
5908,6/16/2025,Customer_2722,Bath Bomb,3,15.76,Midwest,47.28
5909,9/17/2025,Customer_807,Soap - Mint,6,39.27,South,235.62
5910,8/31/2025,Customer_1065,Conditioner,3,25.04,Midwest,75.12
5911,10/2/2025,Customer_889,Soap - Citrus,3,28.37,South,85.11
5912,4/12/2025,Customer_2924,Soap - Lavender,1,6.94,West,6.94
5913,6/22/2025,Customer_2725,Conditioner,1,41.81,Northeast,41.81
5914,6/20/2025,Customer_321,Shampoo,1,10.48,South,10.48
5915,5/21/2025,Customer_2383,Bath Bomb,3,13.53,Midwest,40.589999999999996
5916,7/7/2025,Customer_2312,Bath Bomb,2,11.27,South,22.54
5917,3/27/2025,Customer_2913,Bath Bomb,3,24.9,West,74.69999999999999
5918,2/21/2025,Customer_1501,Bath Bomb,2,37.67,Unknown,75.34
5919,4/21/2025,Customer_2400,Body Oil,5,15.68,South,78.4
5920,12/31/2025,Customer_1569,Bath Bomb,3,10.69,South,32.07
5921,12/8/2025,Customer_1797,Face Cleanser,1,21.4,South,21.4
5922,2/12/2025,Customer_1520,Shampoo,3,44.27,South,132.81
5923,7/30/2025,Customer_1919,Conditioner,2,5.44,West,10.88
5924,7/19/2025,Customer_1866,Body Oil,1,25.16,West,25.16
5925,10/25/2025,Customer_1406,Bath Bomb,6,25.04,South,150.24
5926,12/12/2025,Customer_2724,Body Oil,6,37.27,Northeast,223.62
5927,8/28/2025,Customer_1505,Face Cleanser,5,34.85,West,174.25
5928,4/25/2025,Customer_2967,Bath Bomb,5,7.98,West,39.900000000000006
5929,1/26/2025,Customer_1960,Lotion,4,23.47,Northeast,93.88
5930,10/26/2025,Customer_5,Shampoo,3,8.15,Northeast,24.450000000000003
5931,3/18/2025,Customer_2082,Lotion,4,29.79,Midwest,119.16
5932,5/17/2025,Customer_1169,Conditioner,2,8.08,Northeast,16.16
5933,1/20/2025,Customer_2399,Scrub,3,6.94,Midwest,20.82
5934,7/30/2025,Customer_2631,Shampoo,4,17.24,Northeast,68.96
5935,8/28/2025,Customer_2513,Scrub,2,25.04,South,50.08
5936,2/8/2025,Customer_348,Soap - Citrus,2,33.4,South,66.8
5937,9/25/2025,Customer_1766,Soap - Lavender,5,5.16,Northeast,25.8
5938,7/26/2025,Customer_125,Face Cleanser,2,16.39,Northeast,32.78
5939,9/24/2025,Customer_1814,Scrub,2,5.7,Midwest,11.4
5940,6/3/2025,Customer_2405,Bath Bomb,2,16.77,Midwest,33.54
5941,2/11/2025,Customer_2575,Soap - Mint,3,25.04,Midwest,75.12
5942,1/11/2025,Customer_498,Face Cleanser,3,35.39,West,106.17
5943,10/21/2025,Customer_1177,Shampoo,3,37.16,South,111.47999999999999
5944,4/8/2025,Customer_53,Body Oil,1,41.4,Northeast,41.4
5945,10/2/2025,Customer_149,Conditioner,3,19.63,Midwest,58.89
5946,8/18/2025,Customer_503,Scrub,3,39.5,Northeast,118.5
5947,8/8/2025,Customer_870,Lotion,5,34.11,Northeast,170.55
5948,3/6/2025,Customer_219,Soap - Mint,1,26.51,West,26.51
5949,12/21/2025,Customer_1301,Body Oil,3,43.19,Northeast,129.57
5950,8/20/2025,Customer_2500,Body Oil,1,42.91,West,42.91
5951,11/24/2025,Customer_2131,Body Oil,3,40.9,West,122.69999999999999
5952,2/21/2025,Customer_738,Soap - Citrus,3,13.09,West,39.269999999999996
5953,9/20/2025,Customer_2575,Conditioner,4,13.32,South,53.28
5954,9/24/2025,Customer_2452,Body Oil,3,41.04,West,123.12
5955,12/25/2025,Customer_290,Lotion,4,20.92,South,83.68
5956,11/13/2025,Customer_2468,Scrub,3,36.9,West,110.69999999999999
5957,11/20/2025,Customer_339,Soap - Lavender,3,32.48,West,97.44
5958,6/3/2025,Customer_2825,Scrub,4,35.49,West,141.96
5959,12/24/2025,Customer_2759,Conditioner,5,6.05,West,30.25
5960,5/20/2025,Customer_1694,Face Cleanser,1,22.2,Midwest,22.2
5961,2/20/2025,Customer_1869,Body Oil,6,39.28,Northeast,235.68
5962,4/27/2025,Customer_987,Face Cleanser,6,24.6,West,147.60000000000002
5963,2/15/2025,Customer_959,Body Oil,3,32.61,Midwest,97.83
5964,11/5/2025,Customer_1231,Shampoo,2,35.24,Northeast,70.48
5965,3/29/2025,Customer_2734,Soap - Citrus,1,9.83,Northeast,9.83
5966,7/27/2025,Customer_1289,Shampoo,2,11.23,Northeast,22.46
5967,9/26/2025,Customer_2007,Soap - Mint,4,33.98,South,135.92
5968,3/30/2025,Customer_373,Soap - Lavender,2,7.18,West,14.36
5969,4/28/2025,Customer_1512,Face Cleanser,3,18.68,South,56.04
5970,2/23/2025,Customer_531,Face Cleanser,1,41.72,Northeast,41.72
5971,4/26/2025,Customer_924,Bath Bomb,2,27.97,Midwest,55.94
5972,4/28/2025,Customer_23,Soap - Lavender,7,41.42,Midwest,289.94
5973,9/17/2025,Customer_2152,Lotion,3,17.38,South,52.14
5974,3/16/2025,Customer_241,Shampoo,5,30.47,West,152.35
5975,11/1/2025,Customer_1005,Soap - Citrus,3,16.47,Northeast,49.41
5976,1/7/2025,Customer_2951,Face Cleanser,1,9.44,West,9.44
5977,5/2/2025,Customer_1897,Bath Bomb,2,44.63,South,89.26
5978,1/11/2025,Customer_1166,Soap - Lavender,2,12.05,Midwest,24.1
5979,12/14/2025,Customer_814,Shampoo,6,12.54,Midwest,75.24
5980,8/3/2025,Customer_655,Lotion,2,38.68,South,77.36
5981,10/6/2025,Customer_783,Conditioner,2,37.09,Northeast,74.18
5982,1/28/2025,Customer_2355,Soap - Citrus,2,44.11,South,88.22
5983,8/23/2025,Customer_8,Lotion,3,7.87,South,23.61
5984,11/9/2025,Customer_1715,Body Oil,2,8.77,South,17.54
5985,1/26/2025,Customer_575,Scrub,3,22.95,Northeast,68.85
5986,2/23/2025,Customer_912,Soap - Lavender,2,28.67,Northeast,57.34
5987,1/29/2025,Customer_518,Bath Bomb,3,6.52,Unknown,19.56
5988,12/19/2025,Customer_1542,Face Cleanser,5,11.34,West,56.7
5989,6/13/2025,Customer_483,Soap - Mint,1,25.04,Northeast,25.04
5990,9/27/2025,Customer_2255,Conditioner,2,31.74,Northeast,63.48
5991,11/30/2025,Customer_2717,Shampoo,2,8.59,Northeast,17.18
5992,2/4/2025,Customer_579,Soap - Lavender,4,42.27,South,169.08
5993,10/13/2025,Customer_387,Shampoo,4,15.19,West,60.76
5994,12/14/2025,Customer_412,Bath Bomb,5,40.49,Midwest,202.45000000000002
5995,9/30/2025,Customer_1866,Soap - Citrus,3,41.92,Midwest,125.76
5996,7/27/2025,Customer_1394,Scrub,4,24.6,South,98.4
5997,8/26/2025,Customer_1377,Lotion,4,21.48,Midwest,85.92
5998,4/3/2025,Customer_1968,Soap - Mint,1,16.13,South,16.13
5999,6/22/2025,Customer_1360,Face Cleanser,3,37.3,South,111.89999999999999
6000,3/20/2025,Customer_2939,Body Oil,2,12.86,Northeast,25.72
6001,4/20/2025,Customer_906,Conditioner,3,29.88,Northeast,89.64
6002,8/5/2025,Customer_1313,Unknown,2,27.69,Northeast,55.38
6003,12/24/2025,Customer_963,Body Oil,3,14.96,West,44.88
6004,4/16/2025,Customer_965,Lotion,2,44.32,West,88.64
6005,2/16/2025,Customer_2188,Bath Bomb,1,25.04,Midwest,25.04
6006,6/30/2025,Customer_1977,Body Oil,5,5.82,West,29.1
6007,3/5/2025,Customer_2348,Scrub,3,21.89,Northeast,65.67
6008,9/3/2025,Customer_1037,Face Cleanser,4,19.36,West,77.44
6009,9/1/2025,Customer_664,Bath Bomb,1,40.31,Midwest,40.31
6010,11/16/2025,Customer_825,Shampoo,4,15.58,Northeast,62.32
6011,3/28/2025,Customer_1888,Soap - Mint,4,44.94,West,179.76
6012,8/5/2025,Customer_2448,Body Oil,2,13.0,Northeast,26.0
6013,1/7/2025,Customer_992,Scrub,2,14.76,Midwest,29.52
6014,10/5/2025,Customer_1133,Shampoo,3,31.64,Midwest,94.92
6015,12/3/2025,Customer_2197,Lotion,4,11.44,Northeast,45.76
6016,7/29/2025,Customer_1740,Soap - Mint,1,40.55,South,40.55
6017,6/18/2025,Customer_2355,Face Cleanser,3,9.4,Midwest,28.200000000000003
6018,11/26/2025,Customer_1084,Scrub,2,44.33,West,88.66
6019,5/18/2025,Customer_435,Body Oil,2,39.99,Midwest,79.98
6020,11/2/2025,Customer_21,Soap - Citrus,1,38.59,Northeast,38.59
6021,8/18/2025,Customer_2923,Face Cleanser,3,21.29,Northeast,63.87
6022,11/4/2025,Customer_2430,Body Oil,3,25.55,Midwest,76.65
6023,6/10/2025,Customer_2293,Soap - Citrus,5,23.25,Northeast,116.25
6024,1/1/2025,Customer_1926,Unknown,2,44.5,South,89.0
6025,8/24/2025,Customer_1473,Scrub,3,6.39,Midwest,19.169999999999998
6026,7/7/2025,Customer_1100,Face Cleanser,2,20.27,South,40.54
6027,1/4/2025,Customer_2746,Conditioner,2,43.74,Midwest,87.48
6028,5/12/2025,Customer_2638,Lotion,2,19.78,South,39.56
6029,8/6/2025,Customer_390,Conditioner,1,20.94,West,20.94
6030,9/17/2025,Customer_2616,Soap - Lavender,4,30.25,Northeast,121.0
6031,1/1/2025,Customer_1355,Soap - Citrus,2,41.29,Northeast,82.58
6032,3/12/2025,Customer_2307,Soap - Lavender,3,16.78,Midwest,50.34
6033,6/27/2025,Customer_426,Soap - Lavender,3,42.9,Midwest,128.7
6034,7/8/2025,Customer_1726,Body Oil,2,16.3,South,32.6
6035,10/18/2025,Customer_1030,Body Oil,3,37.62,Northeast,112.85999999999999
6036,1/8/2025,Customer_6,Soap - Mint,5,16.03,Unknown,80.15
6037,9/10/2025,Customer_191,Soap - Lavender,2,7.92,South,15.84
6038,10/19/2025,Customer_148,Face Cleanser,1,37.49,West,37.49
6039,9/1/2025,Customer_405,Soap - Mint,3,23.0,West,69.0
6040,5/3/2025,Customer_258,Conditioner,3,20.63,West,61.89
6041,10/26/2025,Customer_2778,Soap - Lavender,3,22.2,Midwest,66.6
6042,10/10/2025,Customer_2138,Lotion,2,29.46,South,58.92
6043,2/1/2025,Customer_824,Scrub,1,15.51,South,15.51
6044,11/30/2025,Customer_10,Conditioner,6,14.49,West,86.94
6045,5/26/2025,Customer_1111,Conditioner,1,24.34,South,24.34
6046,6/5/2025,Customer_838,Scrub,3,6.43,South,19.29
6047,1/16/2025,Customer_988,Soap - Citrus,2,30.71,West,61.42
6048,12/21/2025,Customer_625,Scrub,4,37.91,Midwest,151.64
6049,2/16/2025,Customer_30,Conditioner,3,34.1,South,102.30000000000001
6050,9/8/2025,Customer_2176,Conditioner,3,23.77,Northeast,71.31
6051,7/6/2025,Customer_2469,Body Oil,4,27.62,Midwest,110.48
6052,1/31/2025,Customer_1079,Face Cleanser,3,6.05,South,18.15
6053,9/17/2025,Customer_2353,Shampoo,1,41.49,South,41.49
6054,1/17/2025,Customer_546,Shampoo,6,27.32,Northeast,163.92000000000002
6055,2/8/2025,Customer_1129,Conditioner,7,17.66,South,123.62
6056,10/31/2025,Customer_1196,Soap - Lavender,3,16.74,Northeast,50.22
6057,2/8/2025,Customer_1523,Body Oil,5,31.39,Northeast,156.95
6058,5/12/2025,Customer_2070,Bath Bomb,8,28.37,South,226.96
6059,1/30/2025,Customer_2439,Soap - Mint,1,12.51,Midwest,12.51
6060,6/7/2025,Customer_617,Soap - Citrus,4,21.4,Midwest,85.6
6061,10/5/2025,Customer_149,Soap - Citrus,2,32.05,South,64.1
6062,7/22/2025,Customer_1812,Body Oil,2,16.91,South,33.82
6063,3/7/2025,Customer_2347,Bath Bomb,3,25.37,West,76.11
6064,4/18/2025,Customer_172,Soap - Lavender,4,15.2,West,60.8
6065,9/25/2025,Customer_47,Scrub,2,7.87,West,15.74
6066,8/10/2025,Customer_626,Conditioner,3,20.53,Unknown,61.59
6067,10/19/2025,Customer_1811,Conditioner,2,34.28,West,68.56
6068,1/18/2025,Customer_2255,Soap - Citrus,3,13.55,South,40.650000000000006
6069,3/31/2025,Customer_453,Shampoo,1,35.18,South,35.18
6070,6/30/2025,Customer_1419,Face Cleanser,3,31.78,Northeast,95.34
6071,9/12/2025,Customer_2973,Scrub,1,25.29,Midwest,25.29
6072,9/10/2025,Customer_754,Conditioner,6,43.86,West,263.15999999999997
6073,9/14/2025,Customer_2756,Face Cleanser,4,40.34,Northeast,161.36
6074,12/12/2025,Customer_1009,Lotion,4,27.53,Midwest,110.12
6075,3/28/2025,Customer_2724,Soap - Citrus,2,27.31,Northeast,54.62
6076,3/31/2025,Customer_2903,Soap - Lavender,3,16.11,Midwest,48.33
6077,8/25/2025,Customer_2831,Shampoo,4,41.81,Midwest,167.24
6078,3/11/2025,Customer_1134,Soap - Citrus,2,40.84,Northeast,81.68
6079,2/13/2025,Customer_2732,Soap - Citrus,2,34.68,West,69.36
6080,7/19/2025,Customer_2912,Conditioner,2,10.12,South,20.24
6081,6/1/2025,Customer_1226,Soap - Mint,1,33.15,West,33.15
6082,3/27/2025,Customer_168,Shampoo,4,15.12,Midwest,60.48
6083,1/19/2025,Customer_86,Scrub,2,12.55,South,25.1
6084,4/11/2025,Customer_1678,Body Oil,2,35.37,South,70.74
6085,4/5/2025,Customer_1983,Soap - Mint,4,43.39,West,173.56
6086,9/11/2025,Customer_849,Soap - Citrus,2,9.36,West,18.72
6087,12/23/2025,Customer_1487,Soap - Citrus,2,11.56,Unknown,23.12
6088,1/30/2025,Customer_442,Soap - Lavender,1,13.77,Northeast,13.77
6089,9/6/2025,Customer_271,Soap - Lavender,4,43.52,South,174.08
6090,2/2/2025,Customer_1601,Bath Bomb,1,32.86,Unknown,32.86
6091,8/17/2025,Customer_344,Body Oil,3,32.13,Midwest,96.39000000000001
6092,1/12/2025,Customer_1207,Conditioner,3,25.2,Midwest,75.6
6093,4/28/2025,Customer_2551,Lotion,5,26.5,Midwest,132.5
6094,12/16/2025,Customer_2542,Conditioner,4,16.61,West,66.44
6095,6/4/2025,Customer_1258,Face Cleanser,3,11.18,South,33.54
6096,9/3/2025,Customer_2292,Soap - Citrus,6,36.21,West,217.26
6097,11/28/2025,Customer_1533,Conditioner,2,23.83,West,47.66
6098,9/4/2025,Customer_267,Body Oil,5,15.24,Midwest,76.2
6099,1/29/2025,Customer_1654,Soap - Lavender,4,30.31,Midwest,121.24
6100,6/10/2025,Customer_893,Lotion,2,13.38,Midwest,26.76
6101,8/23/2025,Customer_2249,Body Oil,3,24.55,Northeast,73.65
6102,7/9/2025,Customer_239,Soap - Mint,2,12.61,South,25.22
6103,4/27/2025,Customer_915,Lotion,4,35.39,West,141.56
6104,9/28/2025,Customer_1439,Scrub,4,17.83,Northeast,71.32
6105,9/15/2025,Customer_2532,Body Oil,2,22.67,Northeast,45.34
6106,6/29/2025,Customer_1461,Body Oil,4,35.2,Northeast,140.8
6107,6/21/2025,Customer_2294,Face Cleanser,4,31.38,Midwest,125.52
6108,10/1/2025,Customer_1882,Conditioner,5,20.99,Northeast,104.94999999999999
6109,9/16/2025,Customer_2200,Soap - Lavender,4,7.84,South,31.36
6110,5/15/2025,Customer_1416,Face Cleanser,5,41.86,Northeast,209.3
6111,6/20/2025,Customer_2259,Scrub,3,5.32,Northeast,15.96
6112,7/29/2025,Customer_367,Soap - Mint,2,34.38,West,68.76
6113,8/24/2025,Customer_2992,Scrub,2,42.82,South,85.64
6114,7/5/2025,Customer_1594,Scrub,3,17.27,Midwest,51.81
6115,12/30/2025,Customer_86,Soap - Mint,1,8.02,West,8.02
6116,4/5/2025,Customer_1737,Conditioner,2,14.98,West,29.96
6117,1/11/2025,Customer_1658,Soap - Mint,4,17.54,West,70.16
6118,3/9/2025,Customer_2042,Conditioner,2,23.05,Northeast,46.1
6119,7/29/2025,Customer_2494,Conditioner,2,26.01,South,52.02
6120,7/15/2025,Customer_620,Soap - Mint,3,34.01,Northeast,102.03
6121,4/8/2025,Customer_2352,Conditioner,4,41.04,West,164.16
6122,4/3/2025,Customer_132,Lotion,1,23.59,Northeast,23.59
6123,1/22/2025,Customer_904,Body Oil,2,34.85,Midwest,69.7
6124,6/21/2025,Customer_988,Soap - Citrus,4,10.09,South,40.36
6125,5/14/2025,Customer_1222,Soap - Citrus,1,18.15,West,18.15
6126,1/25/2025,Customer_2095,Face Cleanser,7,9.72,West,68.04
6127,7/4/2025,Customer_1764,Scrub,3,32.67,Northeast,98.01
6128,3/26/2025,Customer_2805,Lotion,3,41.31,Northeast,123.93
6129,2/24/2025,Customer_1227,Bath Bomb,3,40.56,West,121.68
6130,9/8/2025,Customer_1285,Face Cleanser,2,18.06,West,36.12
6131,5/24/2025,Customer_690,Soap - Mint,4,14.37,South,57.48
6132,12/17/2025,Customer_1048,Soap - Citrus,3,15.96,Northeast,47.88
6133,6/16/2025,Customer_687,Bath Bomb,4,16.49,Midwest,65.96
6134,8/12/2025,Customer_786,Bath Bomb,1,8.29,South,8.29
6135,8/8/2025,Customer_340,Face Cleanser,4,10.33,Midwest,41.32
6136,6/28/2025,Customer_412,Scrub,3,13.58,South,40.74
6137,4/29/2025,Customer_1997,Shampoo,2,5.33,West,10.66
6138,9/22/2025,Customer_286,Shampoo,2,6.89,Northeast,13.78
6139,5/30/2025,Customer_1110,Soap - Citrus,7,32.94,South,230.57999999999998
6140,8/3/2025,Customer_850,Scrub,9,29.77,West,267.93
6141,7/16/2025,Customer_430,Conditioner,6,42.82,West,256.92
6142,2/11/2025,Customer_1605,Lotion,1,21.07,South,21.07
6143,2/22/2025,Customer_31,Bath Bomb,2,22.77,South,45.54
6144,11/26/2025,Customer_603,Bath Bomb,2,7.71,Northeast,15.42
6145,9/8/2025,Customer_440,Face Cleanser,2,11.09,West,22.18
6146,10/22/2025,Customer_985,Soap - Citrus,3,32.66,West,97.97999999999999
6147,9/28/2025,Customer_1373,Shampoo,3,14.4,Northeast,43.2
6148,5/3/2025,Customer_1919,Scrub,1,35.93,West,35.93
6149,12/5/2025,Customer_412,Soap - Citrus,2,33.23,Midwest,66.46
6150,9/23/2025,Customer_528,Soap - Lavender,3,34.89,West,104.67
6151,12/14/2025,Customer_310,Conditioner,1,32.62,Midwest,32.62
6152,1/29/2025,Customer_2997,Soap - Mint,3,33.31,Northeast,99.93
6153,2/4/2025,Customer_1812,Shampoo,3,26.87,Northeast,80.61
6154,1/6/2025,Customer_1362,Shampoo,1,32.13,South,32.13
6155,4/21/2025,Customer_2722,Body Oil,3,26.05,Northeast,78.15
6156,10/21/2025,Customer_2039,Lotion,3,13.24,Midwest,39.72
6157,3/18/2025,Customer_2485,Face Cleanser,1,13.7,Northeast,13.7
6158,12/15/2025,Customer_704,Lotion,5,21.21,Midwest,106.05000000000001
6159,5/27/2025,Customer_663,Conditioner,3,5.56,Northeast,16.68
6160,3/8/2025,Customer_365,Lotion,1,40.57,West,40.57
6161,1/8/2025,Customer_923,Soap - Lavender,2,15.73,Northeast,31.46
6162,5/2/2025,Customer_2161,Soap - Mint,3,7.06,South,21.18
6163,12/6/2025,Customer_176,Soap - Citrus,1,21.98,Midwest,21.98
